split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.8057528409090909,0.650896091253944,0.796592579816101,0.6546950152990993,0.6511427737734817
test,0.7586084487042953,0.5345444038619569,0.7440720981462428,0.541517377804565,0.533586470454003
