split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.6260653409090909,0.46057174573406956,0.6590763725976473,0.42846051793245227,0.5691581133092474
test,0.5608803691870784,0.3513305942203145,0.5992741996385503,0.34125603959066264,0.4051354121875983
