trial,mean_score,std_score,iterations,learning_rate,depth,l2_leaf_reg,bootstrap_type,subsample,verbose,loss_function,eval_metric,task_type
18,0.38487130926220614,0.0157319535628265,500,0.03,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
13,0.3718951599573721,0.008375388537044087,500,0.05,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
19,0.3693356398375984,0.009185738534027266,500,0.05,4,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
7,0.3672487262798454,0.005952375998275111,300,0.05,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
17,0.3620305184551435,6.76569827135487e-05,300,0.05,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
4,0.35687979705101547,0.009810235371490034,500,0.1,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
12,0.3508181404925958,0.011144720979834155,300,0.03,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
3,0.34962078325454315,0.014264240476383833,300,0.03,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
14,0.3484213117083875,0.009964141853152614,500,0.03,4,3,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
1,0.3474414843939251,0.014521377078504899,500,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
16,0.3474414843939251,0.014521377078504899,300,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
15,0.3413232440999917,0.000796013768530085,300,0.03,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
9,0.3332684673535252,0.012960736472638542,300,0.03,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
11,0.33125277396813035,0.012810708268179899,500,0.03,8,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
20,0.3233952837995331,0.011863414746276862,500,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
8,0.3233952837995331,0.011863414746276862,300,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
5,0.3211562017223193,0.0032184605489711804,300,0.05,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
6,0.31924985368829767,0.0031609262363663793,300,0.05,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
2,0.30567436948986537,0.046382282785491585,300,0.03,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
10,0.27233517149792863,0.013043084793554843,500,0.05,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
