split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.8091856060606061,0.7042380806901016,0.8147398747715693,0.6902362388174956,0.7210085973091755
test,0.7600283990060348,0.6112988457357371,0.7661461012635722,0.6048285642242343,0.6195206914770223
