trial,mean_score,std_score,iterations,learning_rate,depth,l2_leaf_reg,bootstrap_type,subsample,verbose,loss_function,eval_metric,task_type
4,0.3803901080947623,0.007150807763344135,500,0.1,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
6,0.37944180791876897,0.023510276376400133,300,0.05,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
11,0.3755253760695596,0.02047743486854684,500,0.03,8,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
8,0.37436539743260616,0.03180266612019206,300,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
20,0.37436539743260616,0.03180266612019206,500,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
17,0.3729879001566781,0.028654451620072463,300,0.05,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
1,0.37209096661954966,0.03001659341565874,500,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
16,0.37209096661954966,0.03001659341565874,300,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
2,0.37034417249869733,0.017253599867904288,300,0.03,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
18,0.3680309637987894,0.026965599401093818,500,0.03,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
5,0.3664447457152128,0.02636341899216296,300,0.05,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
7,0.3656230955563605,0.02663285073323097,300,0.05,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
10,0.3647762194735644,0.02332495921470966,500,0.05,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
9,0.3624898923448974,0.029908789944708566,300,0.03,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
15,0.3612723457074033,0.021574457561784506,300,0.03,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
19,0.35657367638378995,0.020473917951790654,500,0.05,4,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
12,0.3523478070171058,0.03386150323608242,300,0.03,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
13,0.35191483551241076,0.029216424347711576,500,0.05,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
14,0.3510256860374516,0.016339093629781445,500,0.03,4,3,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
3,0.34499945313864927,0.0320417539860761,300,0.03,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
