split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.685842803030303,0.5262703409827623,0.7109056580927141,0.48292103837478384,0.6358539222733007
test,0.6219382321618744,0.4103201073158466,0.6523796589780567,0.38990742233114306,0.47586205725036745
