trial,mean_score,std_score,iterations,learning_rate,depth,l2_leaf_reg,bootstrap_type,subsample,verbose,loss_function,eval_metric,task_type
1,0.36580658278784284,0.003907411171598846,500,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
16,0.36580658278784284,0.003907411171598846,300,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
17,0.35119802663460753,0.033668091770878844,300,0.05,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
12,0.3492295458168104,0.031227217671938978,300,0.03,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
7,0.33950422234621364,0.009241924539998225,300,0.05,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
18,0.3293560704448404,0.00031982554727177925,500,0.03,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
5,0.312093520830936,0.07752121044720936,300,0.05,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
2,0.2989913039660693,0.033009324053592776,300,0.03,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
4,0.2986253186785257,0.04971943424343339,500,0.1,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
10,0.2983831128644182,0.032401132951941664,500,0.05,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
11,0.2906484445031663,0.04665133154164949,500,0.03,8,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
8,0.2883957802659747,0.05382346988224798,300,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
20,0.2883957802659747,0.05382346988224798,500,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
3,0.27898595883420474,0.1000013639309049,300,0.03,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
19,0.2665834666194697,0.09929582711080515,500,0.05,4,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
13,0.2658623350964987,0.10083839625429017,500,0.05,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
6,0.26404735057095324,0.09076558630307435,300,0.05,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
15,0.2546424656332302,0.11458716924077512,300,0.03,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
9,0.25443174526398915,0.11644880771029645,300,0.03,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
14,0.24930595009813336,0.12363065477992216,500,0.03,4,3,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
