split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.6592092803030303,0.5155544574084231,0.6847147759638543,0.47783542965633524,0.6072645691432755
test,0.5889243876464324,0.407674169499663,0.6180423736087115,0.3870922933382822,0.4666271152837388
