split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.7497632575757576,0.5736968969761136,0.7456720203670015,0.5584982700459085,0.5956275491762572
test,0.7199148029818956,0.49313794216780416,0.7121070199850066,0.4890314350344917,0.5001989076217519
