split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.6084280303030303,0.46117128294885545,0.6438540923996224,0.43226376083665874,0.5867192593392201
test,0.5917642882499112,0.42238375692654007,0.6290183903017206,0.4015145435956484,0.5304600311707025
