split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.7799479166666666,0.6048098266822636,0.7762237249664643,0.6006460094350798,0.6104128515052069
test,0.7458288959886404,0.5102294506641419,0.7418085466439,0.512425349912827,0.5095285303447226
