split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.5477035984848485,0.3992338804246707,0.591272040742073,0.3844631546350884,0.5150888834129752
test,0.5236066737664182,0.3539049801603755,0.5698044360602008,0.3480570979375889,0.4395061363837075
