split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.7223011363636364,0.5773719245232032,0.7373197351299248,0.5381440009160108,0.6481076725194862
test,0.6396876109336174,0.4284027240596759,0.6599891039972848,0.4094108884207739,0.4708807566710955
