split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.6962594696969697,0.5403918981397825,0.7185785711710195,0.49591935435583984,0.6402505282944347
test,0.6244231451899184,0.4013561879368823,0.6528756530630503,0.3830697895532844,0.4536727596649496
