fold,train_size_raw,train_size_fit,validation_size,train_accuracy,train_macro_f1,train_weighted_f1,train_macro_precision,train_macro_recall,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_macro_precision,validation_macro_recall
1,5604,16380,2844,0.5879728765167738,0.41103164921308755,0.6298860079618304,0.39723132859253374,0.5095564081384977,0.5369198312236287,0.3504797942486737,0.5781154686315327,0.345517545326072,0.4229509628173391,0.5369198312236287,0.3504797942486737,0.5781154686315327,0.345517545326072,0.4229509628173391
2,5646,16504,2802,0.5784626284094935,0.4289852373620747,0.6176981145615866,0.4061891576044006,0.5341295249366429,0.5560314061384726,0.36316612018068006,0.5954646313398391,0.36823214380547276,0.422069303446437,0.5560314061384726,0.36316612018068006,0.5954646313398391,0.36823214380547276,0.422069303446437
3,5646,16316,2802,0.553134962805526,0.40028469978268466,0.5922057232752966,0.3820414945832801,0.4994482313956188,0.6206281227694503,0.3851411233935209,0.6418233319593355,0.3762204296663915,0.42641485341917246,0.6206281227694503,0.3851411233935209,0.6418233319593355,0.3762204296663915,0.42641485341917246
