fold,train_size_raw,train_size_fit,validation_size,train_accuracy,train_macro_f1,train_weighted_f1,train_macro_precision,train_macro_recall,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_macro_precision,validation_macro_recall
1,4288,12332,4160,0.726679104477612,0.5746978461276674,0.7452242044530628,0.542403492026645,0.6496836671678401,0.5759615384615384,0.36924511415872135,0.5933558702854511,0.35522768922787534,0.44076436103506805,0.5759615384615384,0.36924511415872135,0.5933558702854511,0.35522768922787534,0.44076436103506805
2,4160,11968,4288,0.5353365384615385,0.4712344586031727,0.5784064908110498,0.46899422373525046,0.6317014754098571,0.5645988805970149,0.3884583362484962,0.6011170349260764,0.399701879769648,0.437129433951888,0.5645988805970149,0.3884583362484962,0.6011170349260764,0.399701879769648,0.437129433951888
