split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.5623816287878788,0.41626291645714136,0.6023292391041004,0.3961601593539882,0.532783463388587
test,0.531416400425985,0.35227477087822373,0.5761367548641588,0.3471450596584096,0.41944064892785476
