split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.6265388257575758,0.48350479794310836,0.6547830509142938,0.4507978365145879,0.5888473533393602
test,0.546680866169684,0.3577693735853605,0.5824077118753307,0.3481950945614072,0.40862775731657125
