accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,fold
0.6053050397877984,0.41323596165816556,0.555326658311092,0.49454541784771555,0.451349449996717,1
0.4192685102586976,0.3511667086049431,0.4503675163230957,0.36067250758081043,0.43445660456209756,2
0.49514991181657847,0.36400726459354465,0.5010315914099088,0.3606594368705015,0.4556060864148496,3
0.501704822211398,0.34823998054663974,0.5026596139991438,0.350674605996573,0.4102125369521656,4
