fold,train_size_raw,train_size_fit,validation_size,train_accuracy,train_macro_f1,train_weighted_f1,train_macro_precision,train_macro_recall,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_macro_precision,validation_macro_recall
1,6196,18000,2252,0.4959651387992253,0.35761196111287175,0.5515570011871911,0.3609157967187008,0.46843372319688115,0.6274422735346359,0.39309028605326035,0.6376961771878223,0.42366119786336587,0.4021604429722146,0.6274422735346359,0.39309028605326035,0.6376961771878223,0.42366119786336587,0.4021604429722146
2,6573,19192,1875,0.5706678837669253,0.41729188360415737,0.6121538684888698,0.3974726905820423,0.5273549290380446,0.5834666666666667,0.39844493813388626,0.6173602547327967,0.4029053147981526,0.448294422865554,0.5834666666666667,0.39844493813388626,0.6173602547327967,0.4029053147981526,0.448294422865554
3,6160,17816,2288,0.5375,0.41750079970100984,0.58188092012457,0.40222080735040133,0.5486087522917492,0.5843531468531469,0.35789104488375867,0.6155102611030291,0.3583209526788328,0.3865282349364381,0.5843531468531469,0.35789104488375867,0.6155102611030291,0.3583209526788328,0.3865282349364381
4,6415,18792,2033,0.5312548713951676,0.39990054415790427,0.5830915540230569,0.3936649558417883,0.5332534498735977,0.4889326119035908,0.3408049641582277,0.5381045098214298,0.34171549774686655,0.4124126464951068,0.4889326119035908,0.3408049641582277,0.5381045098214298,0.34171549774686655,0.4124126464951068
