split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.7168560606060606,0.5748128893533327,0.7315804443297258,0.5379523967165201,0.6364289129578722
test,0.6283280085197018,0.41838685745543125,0.6449544083588032,0.4002650919161711,0.4524820068006763
