dataset,model_name,k,train_accuracy_mean,train_accuracy_std,train_macro_f1_mean,train_macro_f1_std,train_weighted_f1_mean,train_weighted_f1_std,train_macro_precision_mean,train_macro_precision_std,train_macro_recall_mean,train_macro_recall_std,validation_accuracy_mean,validation_accuracy_std,validation_macro_f1_mean,validation_macro_f1_std,validation_weighted_f1_mean,validation_weighted_f1_std,validation_macro_precision_mean,validation_macro_precision_std,validation_macro_recall_mean,validation_macro_recall_std,cv_accuracy_mean,cv_accuracy_std,cv_macro_f1_mean,cv_macro_f1_std,cv_weighted_f1_mean,cv_weighted_f1_std,final_train_accuracy,final_train_macro_f1,final_train_weighted_f1,final_train_macro_precision,final_train_macro_recall,test_accuracy,test_macro_f1,test_weighted_f1,test_macro_precision,test_macro_recall,train_test_accuracy_gap,train_test_macro_f1_gap,train_test_weighted_f1_gap
traditional_lihc,B4_structural_context_socioeconomic,3,0.7261669527585554,0.08084592561990073,0.5958242542984463,0.07382703745719227,0.7402320118661505,0.06295601571918863,0.5758715244304179,0.08425159511600214,0.6417712805140567,0.02771560119681361,0.6659631808101708,0.07742935023265486,0.3994573294232217,0.015280918184562916,0.662421594377837,0.04295540058767392,0.43158831916216966,0.057168984094021214,0.44286410583658387,0.0315091585715027,0.6659631808101708,0.07742935023265486,0.3994573294232217,0.015280918184562916,0.662421594377837,0.04295540058767392,0.8321496212121212,0.6858675990280051,0.8157694115620235,0.7122038584443053,0.6744776061706838,0.7870074547390842,0.5605764014846825,0.7624234123850023,0.5821060206099082,0.5556039763400414,0.04514216647303704,0.12529119754332263,0.05334599917702121
