split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.830374053030303,0.6648882227374799,0.8283306346349911,0.6676495370745517,0.6633834518834936
test,0.7809726659566916,0.5487268120075959,0.77878746640845,0.5496525893587874,0.5487246233232239
