trial,mean_score,std_score,iterations,learning_rate,depth,l2_leaf_reg,bootstrap_type,subsample,verbose,loss_function,eval_metric,task_type
15,0.37775048513935483,0.017159471371857877,300,0.03,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
2,0.3722884188584068,0.013857945204350441,300,0.03,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
5,0.37062015734094345,0.023966202642269032,300,0.05,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
4,0.3698106920841213,0.02332012030519636,500,0.1,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
14,0.36863174300870855,0.015502085315347162,500,0.03,4,3,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
9,0.3678512088529579,0.027574237760467624,300,0.03,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
6,0.36632007487981055,0.01556875604599763,300,0.05,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
16,0.3662298882590065,0.037007736251703505,300,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
7,0.36604284114747065,0.01783180396473137,300,0.05,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
18,0.3642445912115455,0.018939468624696715,500,0.03,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
10,0.36355888214677384,0.020752341888692356,500,0.05,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
20,0.3626051241548304,0.028675776030925155,500,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
1,0.3623532920730652,0.032749027575579945,500,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
11,0.360422860780068,0.03280974716059618,500,0.03,8,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
8,0.3587567198259486,0.026248389115097952,300,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
17,0.3535070219348637,0.03093946641706484,300,0.05,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
12,0.3512523522042761,0.02909713423435439,300,0.03,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
13,0.34882619250779645,0.04056960200746135,500,0.05,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
3,0.34739978227441237,0.0394147310051581,300,0.03,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
19,0.3435127811381058,0.03925332553081536,500,0.05,4,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
