accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,fold
0.5814432989690722,0.3517113278666749,0.607680374387783,0.4462382246909101,0.41109946530562647,1
0.6509090909090909,0.39660437747578803,0.645172124723038,0.43376433281617655,0.42130796877059107,2
0.6474301172227231,0.3736467273094477,0.6533490576286163,0.38065971608238874,0.3971407584840202,3
0.6851674641148325,0.3890395079055088,0.674579900649291,0.4352870261059628,0.4142533766402319,4
