split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.6312736742424242,0.4822264676456064,0.6609939238991737,0.4507248301494971,0.5916126140038482
test,0.6095136670216542,0.4440571322288986,0.6417852564502649,0.4192317615932579,0.5515845856428785
