split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.8090672348484849,0.6493570904484744,0.813190744383046,0.6356240222713169,0.6650802257618544
test,0.7689030883919062,0.5665168618824966,0.7730561829273804,0.5579987603400628,0.5766134495501665
