split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.7044270833333334,0.536449163018535,0.7220923711616123,0.5076296564737748,0.5975463822782474
test,0.6805111821086262,0.4901108834420254,0.6988032743498127,0.47052650552260855,0.5357255237757541
