trial,mean_score,std_score,iterations,learning_rate,depth,l2_leaf_reg,bootstrap_type,subsample,verbose,loss_function,eval_metric,task_type
10,0.38126178468078936,0.0036685884695210613,500,0.05,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
1,0.38026183837398886,0.007817500998406696,500,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
16,0.38026183837398886,0.007817500998406696,300,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
2,0.37915031719051484,0.006325732516752808,300,0.03,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
12,0.3766020120990482,0.01176942943048312,300,0.03,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
7,0.376025158164238,0.002154516208137558,300,0.05,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
4,0.3742755074994499,0.0001575397169699122,500,0.1,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
18,0.3734836918037761,0.006807501176318065,500,0.03,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
15,0.37207136101320404,0.004809810942425358,300,0.03,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
20,0.37113442142450975,0.0020432489798365983,500,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
8,0.37113442142450975,0.0020432489798365983,300,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
13,0.37086167055536157,0.004998643530070707,500,0.05,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
5,0.3706903425237019,0.006173896637828441,300,0.05,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
17,0.37064853870584213,0.004893056363824644,300,0.05,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
3,0.36944199700201064,0.007791264149910271,300,0.03,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
9,0.36559372480349106,0.007731017085435693,300,0.03,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
19,0.36167748453456067,0.010467606058755685,500,0.05,4,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
14,0.36157913236161476,0.002780486127515497,500,0.03,4,3,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
6,0.360558390801351,0.01057418107868302,300,0.05,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
11,0.35825420932021157,0.010096442121125954,500,0.03,8,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
