split,metric,iteration,mean,std
learn,MultiClass,1,1.3539156483834125,0.0041391002430455
learn,MultiClass,2,1.324926742638846,0.00712026038851933
learn,MultiClass,3,1.3005553304133581,0.007354852198721878
learn,MultiClass,4,1.2776433181274272,0.008278797356193935
learn,MultiClass,5,1.2567131797367177,0.011032318522029632
learn,MultiClass,6,1.236952355650682,0.011492363161163694
learn,MultiClass,7,1.2181704519987224,0.01149776173147552
learn,MultiClass,8,1.201460190149156,0.011367433323111185
learn,MultiClass,9,1.1846976147320618,0.010681988557076102
learn,MultiClass,10,1.1689993369842877,0.008825466160795863
learn,MultiClass,11,1.154807543801592,0.008215745073976453
learn,MultiClass,12,1.140057870316266,0.00874145720712289
learn,MultiClass,13,1.1267887692091663,0.008644537149116132
learn,MultiClass,14,1.1142148775908305,0.009182400718279408
learn,MultiClass,15,1.10221122535787,0.009796854466903303
learn,MultiClass,16,1.0908140336422394,0.009955149258449042
learn,MultiClass,17,1.0800410547784347,0.010775498189682601
learn,MultiClass,18,1.069279479478033,0.010623296495858841
learn,MultiClass,19,1.0597246632304125,0.00998390788001629
learn,MultiClass,20,1.0509845093870809,0.01044607721267567
learn,MultiClass,21,1.0419277868364196,0.010473640451283652
learn,MultiClass,22,1.0333876493312937,0.010386376612387536
learn,MultiClass,23,1.0256414488768621,0.009917050119479912
learn,MultiClass,24,1.0173482845051174,0.00961558922601787
learn,MultiClass,25,1.0096266606151436,0.009361792152692162
learn,MultiClass,26,1.0029391395110212,0.009492628849211034
learn,MultiClass,27,0.9954369283481901,0.009027877759137515
learn,MultiClass,28,0.9893920875592119,0.008568653984675456
learn,MultiClass,29,0.982748552499364,0.008973283496651227
learn,MultiClass,30,0.9764187847468878,0.009655206594232187
learn,MultiClass,31,0.9708433570236913,0.009911904190750113
learn,MultiClass,32,0.964668544381189,0.009842576955667589
learn,MultiClass,33,0.9593002351589804,0.009513806826081831
learn,MultiClass,34,0.9544233654888649,0.009578728436041031
learn,MultiClass,35,0.9497739330786835,0.009979280323001955
learn,MultiClass,36,0.9448253084129387,0.01032394985020725
learn,MultiClass,37,0.940094783610942,0.010395844134319543
learn,MultiClass,38,0.9353328655935766,0.011176511779622401
learn,MultiClass,39,0.9306323971789027,0.011645143376450756
learn,MultiClass,40,0.9262354377002389,0.01164876160967212
learn,MultiClass,41,0.92173260415179,0.011711178788211412
learn,MultiClass,42,0.91736059232857,0.012335529952995139
learn,MultiClass,43,0.9130516192831256,0.011183814729729074
learn,MultiClass,44,0.9093353044100262,0.011459146454612103
learn,MultiClass,45,0.9052168225742784,0.011232316030661292
learn,MultiClass,46,0.9012963157632804,0.011487764486954774
learn,MultiClass,47,0.8971968203895924,0.010951986356239491
learn,MultiClass,48,0.8937912034055698,0.01099353451734551
learn,MultiClass,49,0.8901290837989505,0.011628145066243276
learn,MultiClass,50,0.8861962144856103,0.011822374643683296
learn,MultiClass,51,0.8826059051375664,0.012534515652282906
learn,MultiClass,52,0.8792664449444768,0.012975647230788149
learn,MultiClass,53,0.87522483800489,0.013584172863616153
learn,MultiClass,54,0.8714825975352065,0.013573771101079442
learn,MultiClass,55,0.868117870179072,0.013618037285857743
learn,MultiClass,56,0.8649077404399633,0.013833167231862767
learn,MultiClass,57,0.8621227604108145,0.014127932640766115
learn,MultiClass,58,0.8583252592443186,0.013452628679692567
learn,MultiClass,59,0.8547777559369992,0.01364978849527002
learn,MultiClass,60,0.8520491554868211,0.013663516968682815
learn,MultiClass,61,0.8490535337599957,0.014053916054260634
learn,MultiClass,62,0.8455713247274166,0.013589354453821968
learn,MultiClass,63,0.8425757623301586,0.013798442054077471
learn,MultiClass,64,0.8401552938172441,0.013729572130722591
learn,MultiClass,65,0.837704102557153,0.013676190237479756
learn,MultiClass,66,0.835408016385813,0.013441989384108816
learn,MultiClass,67,0.8329196023373185,0.013412850658056951
learn,MultiClass,68,0.8307685322733436,0.014185200312553136
learn,MultiClass,69,0.8280918100812561,0.014283863125244994
learn,MultiClass,70,0.8255245744713675,0.01520425201156907
learn,MultiClass,71,0.8232624469059475,0.015254768773976055
learn,MultiClass,72,0.8208194700706768,0.014757467593813047
learn,MultiClass,73,0.8182887659033454,0.015123207759174204
learn,MultiClass,74,0.815774570024601,0.015256430958497018
learn,MultiClass,75,0.8139395173348832,0.014996451797210215
learn,MultiClass,76,0.8108673894810009,0.014959155042731596
learn,MultiClass,77,0.8087514624089267,0.014676972728898511
learn,MultiClass,78,0.8062478218358923,0.014795286807011766
learn,MultiClass,79,0.8038218994513843,0.015504491590288246
learn,MultiClass,80,0.8017172638608573,0.015746069906788847
learn,MultiClass,81,0.7995596456342212,0.01535615737191585
learn,MultiClass,82,0.7975413807271746,0.015478917445238551
learn,MultiClass,83,0.7951825611217945,0.015465777838071659
learn,MultiClass,84,0.7929613177998719,0.016058072960060222
learn,MultiClass,85,0.7904056428177073,0.01652024264812709
learn,MultiClass,86,0.7884586436706779,0.016771882911495423
learn,MultiClass,87,0.7863916829760482,0.01673626907422644
learn,MultiClass,88,0.7848668692714716,0.016424028495310005
learn,MultiClass,89,0.7832995089811042,0.016669570678929102
learn,MultiClass,90,0.7811706972085184,0.016023192705183424
learn,MultiClass,91,0.7788632259743172,0.016251523727063743
learn,MultiClass,92,0.7765553726420377,0.01620925869669499
learn,MultiClass,93,0.7742608201122212,0.015415795134925428
learn,MultiClass,94,0.7729339654418927,0.015538380237984442
learn,MultiClass,95,0.7706460235525495,0.015304337436206423
learn,MultiClass,96,0.768731122329601,0.0156949444002173
learn,MultiClass,97,0.7665025784516186,0.016162605197186507
learn,MultiClass,98,0.7644526936360588,0.0163710969620383
learn,MultiClass,99,0.7628203248088704,0.016120288107066342
learn,MultiClass,100,0.761399419284579,0.01614512236996977
learn,MultiClass,101,0.7594794052654269,0.016275364043386177
learn,MultiClass,102,0.7575237132233581,0.0158108618135605
learn,MultiClass,103,0.7557521798023085,0.015640007065998072
learn,MultiClass,104,0.7548126810925827,0.015748479672064112
learn,MultiClass,105,0.7530997001145865,0.01528849753701646
learn,MultiClass,106,0.7514576549868895,0.015040265652151429
learn,MultiClass,107,0.7497615284843716,0.014609168216634228
learn,MultiClass,108,0.7482412838848389,0.014691706386917762
learn,MultiClass,109,0.7463687188782968,0.01426170757544166
learn,MultiClass,110,0.7451269267834243,0.014271825896968621
learn,MultiClass,111,0.7436560509807211,0.014009322966535447
learn,MultiClass,112,0.7420413632392489,0.014218682601845199
learn,MultiClass,113,0.740609247353234,0.013771408896916026
learn,MultiClass,114,0.7390430725912195,0.01367154885742055
learn,MultiClass,115,0.7374329909715923,0.013814800239570924
learn,MultiClass,116,0.7358504860960607,0.01359347581454172
learn,MultiClass,117,0.7343609456792257,0.013253212836026587
learn,MultiClass,118,0.732922555012009,0.013315111365393241
learn,MultiClass,119,0.7318413533572357,0.013268419919915408
learn,MultiClass,120,0.7308649299025456,0.01308370292060604
learn,MultiClass,121,0.7295025395786262,0.012710634269366257
learn,MultiClass,122,0.7285510609588789,0.012782404334526055
learn,MultiClass,123,0.7271198267170225,0.013007182672541548
learn,MultiClass,124,0.7255905361199312,0.01298899332978793
learn,MultiClass,125,0.7239996443106257,0.01290351845026168
learn,MultiClass,126,0.722334905006865,0.01317690548547039
learn,MultiClass,127,0.721119263562156,0.013275429307111683
learn,MultiClass,128,0.7193515786714982,0.01368606628950686
learn,MultiClass,129,0.717929545074866,0.013439165045808459
learn,MultiClass,130,0.7166291371721331,0.014025499946579789
learn,MultiClass,131,0.7155738770185055,0.013934541485051872
learn,MultiClass,132,0.713641100012112,0.01406681379976481
learn,MultiClass,133,0.711941750198454,0.0143055438909513
learn,MultiClass,134,0.7104593764067539,0.014025980796591387
learn,MultiClass,135,0.7090861954120807,0.014058635524763392
learn,MultiClass,136,0.7077701033682288,0.014323320579248063
learn,MultiClass,137,0.7067917809040837,0.014431254740451163
learn,MultiClass,138,0.7054172368604776,0.014544764954439147
learn,MultiClass,139,0.7040936398434249,0.01456924795940797
learn,MultiClass,140,0.7028843687078724,0.014527307733234943
learn,MultiClass,141,0.7017239240869447,0.014863905272956607
learn,MultiClass,142,0.7008110915065382,0.014707562129815775
learn,MultiClass,143,0.6997222651696021,0.014932276773628227
learn,MultiClass,144,0.6985980166427156,0.014889237908484036
learn,MultiClass,145,0.6970445115110397,0.014480146363323648
learn,MultiClass,146,0.6961558755558395,0.014864901210269184
learn,MultiClass,147,0.694768354382839,0.014600602676658221
learn,MultiClass,148,0.6935484759396008,0.014513721514039497
learn,MultiClass,149,0.6926377127052459,0.014233484545770158
learn,MultiClass,150,0.6919315168800094,0.01421436578426818
learn,MultiClass,151,0.6907846621720389,0.014070019003517984
learn,MultiClass,152,0.6898227033389035,0.014192565929933896
learn,MultiClass,153,0.6888301742221575,0.0139543577760553
learn,MultiClass,154,0.6879419176697715,0.014027872916800981
learn,MultiClass,155,0.6869389744427475,0.014174081703573848
learn,MultiClass,156,0.6858736591034135,0.014523923778650234
learn,MultiClass,157,0.6849685944420404,0.01439024393010464
learn,MultiClass,158,0.683991748014246,0.014448254318889756
learn,MultiClass,159,0.6829992562228492,0.014022253128542914
learn,MultiClass,160,0.6820039103085637,0.013861166421091269
learn,MultiClass,161,0.6810664027192407,0.013650242680896178
learn,MultiClass,162,0.6795384554297507,0.013367633557718151
learn,MultiClass,163,0.678739153987412,0.013508551207326207
learn,MultiClass,164,0.6774784664665132,0.013420119227637474
learn,MultiClass,165,0.6765084171126867,0.013005579535651608
learn,MultiClass,166,0.6753405502646128,0.01305762951182252
learn,MultiClass,167,0.6740970862978918,0.012666879880719534
learn,MultiClass,168,0.6728275032632783,0.01335773461390843
learn,MultiClass,169,0.6752031827035081,0.016269015518525682
learn,MultiClass,170,0.6740694026579083,0.016188927021470758
learn,MultiClass,171,0.6730555584826234,0.016791777915529892
learn,MultiClass,172,0.6721191432571592,0.016673998411690313
learn,MultiClass,173,0.6709796262826262,0.016678861229206393
learn,MultiClass,174,0.6694862857746552,0.016927498761202073
learn,MultiClass,175,0.667850027134135,0.01735282001519089
learn,MultiClass,176,0.6671067031136708,0.017839060682842064
learn,MultiClass,177,0.6659549892626763,0.01774086134842483
learn,MultiClass,178,0.6651550116795661,0.017323711193443732
learn,MultiClass,179,0.6518024277376807,
learn,MultiClass,180,0.6510329210724433,
learn,MultiClass,181,0.6501751807726771,
learn,MultiClass,182,0.6492816446573112,
learn,MultiClass,183,0.6487761098532497,
learn,MultiClass,184,0.6480703577293836,
learn,MultiClass,185,0.6472308760082766,
learn,MultiClass,186,0.646685077410027,
learn,MultiClass,187,0.6457393480357191,
learn,MultiClass,188,0.6441505425489038,
learn,MultiClass,189,0.6431559740040427,
learn,TotalF1:average=Macro,1,0.5346941222518593,0.028406542120015275
learn,TotalF1:average=Macro,2,0.549787394293837,0.02204664035215513
learn,TotalF1:average=Macro,3,0.5576245796150584,0.026206288258397353
learn,TotalF1:average=Macro,4,0.5582816022480033,0.022770762599418938
learn,TotalF1:average=Macro,5,0.5631924465439004,0.025120270413213807
learn,TotalF1:average=Macro,6,0.5654548430534838,0.022656939702915303
learn,TotalF1:average=Macro,7,0.5721602013086926,0.024117477262358303
learn,TotalF1:average=Macro,8,0.5774507051271623,0.02089957941045536
learn,TotalF1:average=Macro,9,0.5807403341240049,0.015383451463796468
learn,TotalF1:average=Macro,10,0.5873165963223642,0.0087321178102699
learn,TotalF1:average=Macro,11,0.5910140307061033,0.007736841037273481
learn,TotalF1:average=Macro,12,0.5921445836127661,0.005019951136411067
learn,TotalF1:average=Macro,13,0.5957823848131705,0.005324041443150803
learn,TotalF1:average=Macro,14,0.6005472197254044,0.005847592464721836
learn,TotalF1:average=Macro,15,0.6035621413249992,0.006856075846887576
learn,TotalF1:average=Macro,16,0.606237303545191,0.006597589841657883
