fold,train_size_raw,train_size_fit,validation_size,train_accuracy,train_macro_f1,train_weighted_f1,train_macro_precision,train_macro_recall,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_macro_precision,validation_macro_recall
1,5604,16380,2844,0.6256245538900785,0.4771488259347998,0.6593246795608971,0.44783576408800213,0.5784460887819097,0.6459212376933896,0.3888863024711647,0.6499986376761362,0.3984016067245973,0.4210737062205746,0.6459212376933896,0.3888863024711647,0.6499986376761362,0.3984016067245973,0.4210737062205746
2,5646,16504,2802,0.6615302869287991,0.5114705836187601,0.6868353283889418,0.4742549621031071,0.6064355567020943,0.6452533904354033,0.39294811384175654,0.6490764921911233,0.4188107289449434,0.40450841179880337,0.6452533904354033,0.39294811384175654,0.6490764921911233,0.4188107289449434,0.40450841179880337
3,5646,16316,2802,0.6381509032943677,0.4780241656879284,0.6604598177240211,0.44726213197821924,0.5711536802969982,0.6206281227694503,0.376627313029272,0.6379849765539826,0.3719795653515566,0.427170639651383,0.6206281227694503,0.376627313029272,0.6379849765539826,0.3719795653515566,0.427170639651383
