split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.8512073863636364,0.7435234637036244,0.8503889091809727,0.7461106561972819,0.7415352444420672
test,0.7813276535321264,0.5797470699237948,0.7799550881204105,0.5806238773650613,0.5789363004251107
