trial,mean_score,std_score,iterations,learning_rate,depth,l2_leaf_reg,bootstrap_type,subsample,verbose,loss_function,eval_metric,task_type
10,0.3207221172695275,0.01386825303528746,500,0.05,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
7,0.29616940220462323,0.024343402391854493,300,0.05,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
3,0.29214399527159546,0.03469245034441826,300,0.03,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
13,0.2909198487502807,0.034554698778936556,500,0.05,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
19,0.29043625247861954,0.03588847899662237,500,0.05,4,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
4,0.28871729224971604,0.017995244824060383,500,0.1,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
17,0.28154959602045065,0.01244099387934969,300,0.05,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
20,0.2797781859667146,0.027778038805711454,500,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
8,0.2797781859667146,0.027778038805711454,300,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
12,0.2789309008194424,0.025888658900971435,300,0.03,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
11,0.2767698837509013,0.014180036123215056,500,0.03,8,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
14,0.27606057559262004,0.019163440124231778,500,0.03,4,3,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
15,0.2731449087295047,0.022205611147589416,300,0.03,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
1,0.27216363464813165,0.043948853040806445,500,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
5,0.2720750905759416,0.033112085345994795,300,0.05,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
16,0.27124898308649237,0.045294491930965096,300,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
6,0.26786814824356053,0.02940450196120908,300,0.05,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
18,0.2662768149062314,0.036888818548071904,500,0.03,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
2,0.2616154729231947,0.02533969885891366,300,0.03,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
9,0.2583472862208111,0.024393663230392156,300,0.03,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
