trial,mean_score,std_score,iterations,learning_rate,depth,l2_leaf_reg,bootstrap_type,subsample,verbose,loss_function,eval_metric,task_type
13,0.3213842682213439,0.0236769871815184,500,0.05,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
8,0.3174179019767455,0.019350252610428085,300,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
20,0.3174179019767455,0.019350252610428085,500,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
4,0.3119656545663645,0.03292108093729251,500,0.1,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
18,0.31122761377690533,0.020307343217188464,500,0.03,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
3,0.3093606714445381,0.013454757348684537,300,0.03,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
7,0.30896869299601276,0.026254865888847848,300,0.05,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
19,0.3079789755934499,0.015159056304366062,500,0.05,4,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
11,0.30632019497906326,0.05740998177164662,500,0.03,8,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
14,0.304747725400642,0.03739676811572458,500,0.03,4,3,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
10,0.304672194061401,0.04379607483183251,500,0.05,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
5,0.3028847327931841,0.03199077505911004,300,0.05,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
9,0.3000888346891327,0.007085749701807314,300,0.03,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
17,0.2993517800779033,0.0016156571053142035,300,0.05,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
16,0.2972130510951812,0.01632229786135674,300,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
1,0.2972130510951812,0.01632229786135674,500,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
15,0.29639356354666063,0.010627502010900767,300,0.03,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
6,0.2864223067119705,0.020123133974402914,300,0.05,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
12,0.2860579969328486,0.04074246280104118,300,0.03,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
2,0.2816530582738905,0.046206375462660626,300,0.03,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
