fold,train_size_raw,train_size_fit,validation_size,train_accuracy,train_macro_f1,train_weighted_f1,train_macro_precision,train_macro_recall,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_macro_precision,validation_macro_recall
1,6362,18572,2086,0.5977679974850676,0.4275420447879239,0.6336068242469566,0.40547650284092407,0.5236743913609762,0.5047938638542665,0.343937466828658,0.5319587581899706,0.33936091070190244,0.3908536554311694,0.5047938638542665,0.343937466828658,0.5319587581899706,0.33936091070190244,0.3908536554311694
2,6005,16844,2443,0.6384679433805163,0.5117827987539201,0.6628489164376437,0.47635733801955876,0.61132058904191,0.47687269750307,0.3154304815745551,0.5383623147438003,0.326524841585907,0.40705195385178417,0.47687269750307,0.3154304815745551,0.5383623147438003,0.326524841585907,0.40705195385178417
3,6415,18548,2033,0.5876851130163678,0.4496733706910372,0.6223497458309923,0.42314016604807514,0.5732677531730745,0.5666502705361535,0.34056944724777494,0.5895719947243611,0.3351176403745686,0.35937049681318184,0.5666502705361535,0.34056944724777494,0.5895719947243611,0.3351176403745686,0.35937049681318184
4,6562,18936,1886,0.5864065833587321,0.43960945389606093,0.6223100509107861,0.4173067456901092,0.5552345354507829,0.6203605514316013,0.3580328887857208,0.6181483788684587,0.35079969575454256,0.374353522441917,0.6203605514316013,0.3580328887857208,0.6181483788684587,0.35079969575454256,0.374353522441917
