split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.623342803030303,0.4865393403113575,0.6515755984732264,0.452371348564784,0.5985131753202587
test,0.5473908413205538,0.36109265732141443,0.5835090592702916,0.35060087180649335,0.41769568492291553
