fold,train_size_raw,train_size_fit,validation_size,train_accuracy,train_macro_f1,train_weighted_f1,train_macro_precision,train_macro_recall,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_macro_precision,validation_macro_recall
1,4293,12704,4155,0.6116934544607501,0.475587549505753,0.6670646331909359,0.5076696257650516,0.6151487778875703,0.5468110709987967,0.36237025009700063,0.6171236898097702,0.49951089587689135,0.4593581205868451,0.5468110709987967,0.36237025009700063,0.6171236898097702,0.49951089587689135,0.4593581205868451
2,4155,12644,4293,0.47316486161251503,0.4035786459372599,0.5509942191779417,0.507062720787192,0.5403307719985413,0.4640111809923131,0.3776556962501071,0.5205865318211227,0.41254792710124577,0.46498811779449517,0.4640111809923131,0.3776556962501071,0.5205865318211227,0.41254792710124577,0.46498811779449517
