split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.6548295454545454,0.4856371679693996,0.6916902956727615,0.46764125452680483,0.5776094476380165
test,0.6357827476038339,0.459194368819128,0.6728179813992126,0.4458296696041387,0.5464015123811754
