split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.7870501893939394,0.6873492717180679,0.7999399821896296,0.6559457676426688,0.738082600214158
test,0.7220447284345048,0.5806811678742072,0.7381306486373598,0.5627383051636945,0.6145706067395562
