split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.7383996212121212,0.6252643889286719,0.7586441772745469,0.5956608422432461,0.6904297036874723
test,0.7085552005679802,0.5727975243391726,0.7296552759059414,0.5518304500580775,0.6166846549089993
