accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,fold
0.7416107382550335,0.4680279525120023,0.6969694296987982,0.48698617248079157,0.502297290268659,1
0.6291444944740073,0.41039285956809,0.6575111937534259,0.3880189081210307,0.46558840446740934,2
0.6999508116084604,0.3599797510085727,0.6610732170789599,0.3882514433231504,0.35517777516049265,3
0.6352067868504772,0.3125544159003282,0.6010378618415023,0.322739826624594,0.3150829014479435,4
