split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.638967803030303,0.4759248900552666,0.6700852486729362,0.4411261698802554,0.5831464934295252
test,0.5598154064607739,0.34413297962654354,0.5973533051150488,0.3347591471466823,0.3924792791147592
