split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.8319128787878788,0.6510790495319823,0.8204092652577433,0.6753673484110276,0.6357408465896501
test,0.7816826411075612,0.5125588356639216,0.7657003962255731,0.5280837851765657,0.5032170056198109
