accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,fold
0.5298969072164949,0.4325950289141982,0.5809376153278651,0.43800165822261156,0.5768783502788242,1
0.5581818181818182,0.37750143440927675,0.5800132399496425,0.4831260635189844,0.43814520983850935,2
0.630297565374211,0.4795464020613216,0.6816040907661101,0.5061188611443185,0.5459830290670581,3
0.6636363636363637,0.44389932235441093,0.6788465912942038,0.42260850960121515,0.5271396573495959,4
