accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,fold
0.4964931709117756,0.42305897014011395,0.5458032876753839,0.43401502132372205,0.5293825079389661,1
0.4450530640191715,0.3318363085385691,0.4913568960472578,0.40161973892577196,0.37914483869774296,2
0.6071682044002839,0.440011769968411,0.6528310192276515,0.4403872695464913,0.5648775210793205,3
