split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.7953361742424242,0.6721697434305196,0.8106026169998957,0.6415699090871403,0.7217898190200193
test,0.7319843805466809,0.5627694229810319,0.7492546497549802,0.5439172638337395,0.5949883603049493
