split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.6369554924242424,0.48890786809573894,0.6655403589992915,0.4558157609959339,0.5984664680330624
test,0.6070287539936102,0.4367955631297926,0.6393017714617085,0.4133218443540183,0.5356789899980948
