split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.8135653409090909,0.6573421690756995,0.805411693280689,0.6727385232063754,0.6463319928938696
test,0.762158324458644,0.529128517656607,0.7532939067526508,0.5390202024863047,0.521589033012227
