accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,fold
0.6452719255267026,0.36563384955913936,0.6297009569476612,0.3969225885772032,0.36087601136441394,1
0.5563811188811189,0.32399126569408043,0.6053313159274374,0.3209993344473974,0.3792499665493537,2
0.6534036433365292,0.4310694488335767,0.6644826578416712,0.4170742577153721,0.4696224776349793,3
0.6625676340383669,0.37940185139045357,0.661817441113844,0.38897296463823866,0.39587115195522277,4
