trial,mean_score,std_score,iterations,learning_rate,depth,l2_leaf_reg,bootstrap_type,subsample,verbose,loss_function,eval_metric,task_type
10,0.39535893964450763,0.04576214408116373,500,0.05,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
2,0.36312628801912344,0.0537529771823087,300,0.03,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
7,0.3578808564126848,0.029668856966949316,300,0.05,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
18,0.3576117587661029,0.03435361801801553,500,0.03,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
14,0.3532024384947278,0.04358013831603386,500,0.03,4,3,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
5,0.35130237551446264,0.03765136354798242,300,0.05,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
9,0.3497934400145674,0.03857588409569571,300,0.03,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
12,0.34953497317636884,0.022928028620203034,300,0.03,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
4,0.345215454257269,0.03252851025947884,500,0.1,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
3,0.3407720469550837,0.03763751759497947,300,0.03,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
19,0.3385981613448845,0.04293595777671413,500,0.05,4,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
13,0.33824382718091317,0.04009281435979636,500,0.05,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
17,0.3382146944595119,0.03981885067212615,300,0.05,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
6,0.33096151828818,0.05045050427376133,300,0.05,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
15,0.33078667626927905,0.036612860413396765,300,0.03,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
1,0.3295772703334739,0.047092687710170306,500,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
16,0.3295772703334739,0.047092687710170306,300,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
11,0.32189814502348363,0.06880269219391248,500,0.03,8,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
8,0.3176987353671566,0.027623424711989388,300,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
20,0.3176987353671566,0.027623424711989388,500,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
