trial,mean_score,std_score,iterations,learning_rate,depth,l2_leaf_reg,bootstrap_type,subsample,verbose,loss_function,eval_metric,task_type
4,0.3870866969071337,0.0467956967761311,500,0.1,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
6,0.3791907999127501,0.04057098910224672,300,0.05,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
5,0.3775028956735984,0.041621883155922,300,0.05,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
8,0.3767901193953992,0.041850851321087165,300,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
1,0.3731916289436765,0.03745812098924809,500,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
17,0.3730844905724636,0.043720363286455406,300,0.05,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
11,0.3730828026247116,0.04035257225005946,500,0.03,8,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
20,0.37272799682349356,0.03958508950751027,500,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
16,0.3719297559393512,0.03734489251627137,300,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
9,0.3715594537156396,0.039125199078205344,300,0.03,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
14,0.36955759268213273,0.03708245947204167,500,0.03,4,3,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
10,0.3693258570925131,0.050056590887775775,500,0.05,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
7,0.368399941208098,0.04052540141327064,300,0.05,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
19,0.366841811738158,0.054310919107143585,500,0.05,4,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
18,0.3656596291171661,0.03599033343451508,500,0.03,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
2,0.3636821512489099,0.04107426094693021,300,0.03,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
12,0.36357486497130703,0.052414207872805645,300,0.03,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
13,0.36122289906620375,0.04922462976516219,500,0.05,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
15,0.36108502599228576,0.030506061779299237,300,0.03,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
3,0.35991133556231836,0.05675961933030916,300,0.03,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
