fold,train_size_raw,train_size_fit,validation_size,train_accuracy,train_macro_f1,train_weighted_f1,train_macro_precision,train_macro_recall,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_macro_precision,validation_macro_recall
1,6196,18000,2252,0.6536475145255003,0.5164100283097535,0.6841794162720787,0.4912416996940595,0.5956358789129688,0.5390763765541741,0.37938739030017454,0.5791934496575071,0.45505427549267224,0.4166363867588201,0.5390763765541741,0.37938739030017454,0.5791934496575071,0.45505427549267224,0.4166363867588201
2,6573,19192,1875,0.7570363608702266,0.5678376802452247,0.7489345422734939,0.5558283086596704,0.5892617046778804,0.7402666666666666,0.48741599339277164,0.7140469893676081,0.49530545257233,0.5021437969116886,0.7402666666666666,0.48741599339277164,0.7140469893676081,0.49530545257233,0.5021437969116886
3,6160,17816,2288,0.7180194805194805,0.5794493822952411,0.7340797414717323,0.5551659332041239,0.6225748045002384,0.590034965034965,0.3370640099946738,0.6155436834045986,0.33984222479095305,0.37526523707136394,0.590034965034965,0.3370640099946738,0.6155436834045986,0.33984222479095305,0.37526523707136394
4,6415,18792,2033,0.6001558846453624,0.4591288568505635,0.6379523704765111,0.4345515837433763,0.560847749553874,0.6350221347761928,0.43930453940534475,0.655627439500994,0.42436417000973925,0.5034152945736251,0.6350221347761928,0.43930453940534475,0.655627439500994,0.42436417000973925,0.5034152945736251
