split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.803030303030303,0.6656649164570922,0.7949658304360178,0.6823118637793414,0.6531522791479668
test,0.7532836350727724,0.5459885519020267,0.7448772546957881,0.5564565196109473,0.5379406683895485
