trial,mean_score,std_score,iterations,learning_rate,depth,l2_leaf_reg,bootstrap_type,subsample,verbose,loss_function,eval_metric,task_type
4,0.3667438733230987,0.03186835879543286,500,0.1,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
16,0.3627918949985893,0.036760391380720625,300,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
17,0.3610726820643096,0.03484830948709351,300,0.05,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
1,0.3610144571888529,0.03498678828312304,500,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
20,0.3606614088993581,0.027172217713936405,500,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
8,0.3595553875867047,0.026240892591566086,300,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
9,0.35792098101785874,0.029257333770187997,300,0.03,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
19,0.3564785000758716,0.04388410653873644,500,0.05,4,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
18,0.3561554291257759,0.03641220587389546,500,0.03,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
14,0.356138475366856,0.04120809183520237,500,0.03,4,3,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
13,0.355779785349881,0.04359878735426055,500,0.05,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
5,0.3555172977783301,0.034598763279314194,300,0.05,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
15,0.35549096526457336,0.03730939160489739,300,0.03,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
2,0.35494002962002896,0.03017870755935486,300,0.03,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
11,0.3543929958492795,0.02589809856129578,500,0.03,8,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
6,0.3513074030242035,0.02697257753645589,300,0.05,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
12,0.35128666705390577,0.03944011829027185,300,0.03,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
7,0.3512334725994612,0.03655411212281953,300,0.05,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
3,0.35077228088488843,0.03828885580588626,300,0.03,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
10,0.3449043024963109,0.028434355502779625,500,0.05,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
