trial,mean_score,std_score,iterations,learning_rate,depth,l2_leaf_reg,bootstrap_type,subsample,verbose,loss_function,eval_metric,task_type
17,0.35210065924974876,0.02181155097882495,300,0.05,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
2,0.35122290340285844,0.011927987920478667,300,0.03,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
10,0.3511145596258918,0.011819644143511998,500,0.05,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
12,0.3469598619136842,0.016900776331129547,300,0.03,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
3,0.34599917279208975,0.030984569588068445,300,0.03,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
14,0.34316619070529886,0.03907040510614612,500,0.03,4,3,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
16,0.3416910701020797,0.030354469528133865,300,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
1,0.3416910701020797,0.030354469528133865,500,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
13,0.34124864555547246,0.0526787295509335,500,0.05,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
4,0.3358955626179365,0.013587066623632849,500,0.1,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
18,0.3340860724802974,0.04904985889955579,500,0.03,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
8,0.33408090148398045,0.04100636584142642,300,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
20,0.33408090148398045,0.04100636584142642,500,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
19,0.3328957571553014,0.018911420760429953,500,0.05,4,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
15,0.3305110539943642,0.01664426421346113,300,0.03,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
11,0.3239606425309616,0.06780712727482008,500,0.03,8,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
9,0.32088860527609364,0.02845007088456908,300,0.03,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
7,0.3201420258012101,0.038601229656142905,300,0.05,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
6,0.31019093696875377,0.06459347001928761,300,0.05,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
5,0.3067333594409337,0.0635608059326835,300,0.05,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
