split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.6522253787878788,0.49977664582205084,0.67790214150668,0.46293708177588677,0.5958323172716047
test,0.6134185303514377,0.42103031112264716,0.6433276635156387,0.3995372381657365,0.48947315068242336
