trial,mean_score,std_score,iterations,learning_rate,depth,l2_leaf_reg,bootstrap_type,subsample,verbose,loss_function,eval_metric,task_type
3,0.37756174351355903,0.023345057578487483,300,0.03,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
13,0.3765962337925995,0.02326724270426732,500,0.05,4,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
19,0.3761601632599825,0.023474132118293627,500,0.05,4,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
15,0.3687590382406712,0.029812439663999244,300,0.03,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
10,0.36846584001171356,0.025470865331139517,500,0.05,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
14,0.36804099020424363,0.021895699138602374,500,0.03,4,3,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
12,0.36707527335529533,0.030180907178587246,300,0.03,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
2,0.3666710519497453,0.023303922338302068,300,0.03,8,10,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
18,0.36470238542656785,0.03153318371359617,500,0.03,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
7,0.36430991045476685,0.031157513876084453,300,0.05,6,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
16,0.3638728380636174,0.036748072709891756,300,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
1,0.3638728380636174,0.036748072709891756,500,0.05,6,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
4,0.36239827791238793,0.041608214787532564,500,0.1,4,20,Bernoulli,0.7,0,MultiClass,Accuracy,CPU
17,0.3610093793436789,0.035233113223742056,300,0.05,6,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
5,0.35668329857979447,0.03860577856851774,300,0.05,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
9,0.3523361099242733,0.038411803061329984,300,0.03,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
11,0.3517130295671926,0.041774765612422715,500,0.03,8,10,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
6,0.35042695523954115,0.030585980846364685,300,0.05,8,3,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
8,0.34744136804475984,0.029147671813156764,300,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
20,0.34744136804475984,0.029147671813156764,500,0.03,8,20,Bernoulli,0.9,0,MultiClass,Accuracy,CPU
